"","Year","Country Name","Indicator Name","Value","Month","Palestinians Killed","Israelis Killed","Poverty_Level","Total_Killed"
"1111","2010","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0,"FEBRUARY",2,2,"high_poverty",4
"1112","2010","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0,"JANUARY",8,0,"high_poverty",8
"1113","2010","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0,"OCTOBER",6,0,"high_poverty",6
"1114","2010","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0,"SEPTEMBER",13,0,"high_poverty",13
"1115","2010","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0,"DECEMBER",13,0,"high_poverty",13
"1116","2010","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0,"NOVEMBER",3,0,"high_poverty",3
"1117","2010","West Bank and Gaza","Gini index",35.3,"APRIL",5,0,"medium_poverty",5
"1118","2010","West Bank and Gaza","Gini index",35.3,"AUGUST",2,4,"medium_poverty",6
"1119","2010","West Bank and Gaza","Gini index",35.3,"JULY",5,0,"medium_poverty",5
"1120","2010","West Bank and Gaza","Gini index",35.3,"JUNE",15,1,"medium_poverty",16
"1121","2010","West Bank and Gaza","Gini index",35.3,"MAY",2,0,"medium_poverty",2
"1122","2010","West Bank and Gaza","Gini index",35.3,"MARCH",8,2,"medium_poverty",10
"1123","2010","West Bank and Gaza","Gini index",35.3,"FEBRUARY",2,2,"medium_poverty",4
"1124","2010","West Bank and Gaza","Gini index",35.3,"JANUARY",8,0,"medium_poverty",8
"1125","2010","West Bank and Gaza","Gini index",35.3,"OCTOBER",6,0,"medium_poverty",6
"1126","2010","West Bank and Gaza","Gini index",35.3,"SEPTEMBER",13,0,"medium_poverty",13
"1127","2010","West Bank and Gaza","Gini index",35.3,"DECEMBER",13,0,"medium_poverty",13
"1128","2010","West Bank and Gaza","Gini index",35.3,"NOVEMBER",3,0,"medium_poverty",3
"1129","2010","West Bank and Gaza","Income share held by lowest 10%",3.1,"APRIL",5,0,"high_poverty",5
"1130","2010","West Bank and Gaza","Income share held by lowest 10%",3.1,"AUGUST",2,4,"high_poverty",6
"1131","2010","West Bank and Gaza","Income share held by lowest 10%",3.1,"JULY",5,0,"high_poverty",5
"1132","2010","West Bank and Gaza","Income share held by lowest 10%",3.1,"JUNE",15,1,"high_poverty",16
"1133","2010","West Bank and Gaza","Income share held by lowest 10%",3.1,"MAY",2,0,"high_poverty",2
"1134","2010","West Bank and Gaza","Income share held by lowest 10%",3.1,"MARCH",8,2,"high_poverty",10
"1135","2010","West Bank and Gaza","Income share held by lowest 10%",3.1,"FEBRUARY",2,2,"high_poverty",4
"1136","2010","West Bank and Gaza","Income share held by lowest 10%",3.1,"JANUARY",8,0,"high_poverty",8
"1137","2010","West Bank and Gaza","Income share held by lowest 10%",3.1,"OCTOBER",6,0,"high_poverty",6
"1138","2010","West Bank and Gaza","Income share held by lowest 10%",3.1,"SEPTEMBER",13,0,"high_poverty",13
"1139","2010","West Bank and Gaza","Income share held by lowest 10%",3.1,"DECEMBER",13,0,"high_poverty",13
"1140","2010","West Bank and Gaza","Income share held by lowest 10%",3.1,"NOVEMBER",3,0,"high_poverty",3
"1141","2010","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"APRIL",5,0,"high_poverty",5
"1142","2010","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"AUGUST",2,4,"high_poverty",6
"1143","2010","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"JULY",5,0,"high_poverty",5
"1144","2010","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"JUNE",15,1,"high_poverty",16
"1145","2010","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"MAY",2,0,"high_poverty",2
"1146","2010","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"MARCH",8,2,"high_poverty",10
"1147","2010","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"FEBRUARY",2,2,"high_poverty",4
"1148","2010","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"JANUARY",8,0,"high_poverty",8
"1149","2010","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"OCTOBER",6,0,"high_poverty",6
"1150","2010","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"SEPTEMBER",13,0,"high_poverty",13
"1151","2010","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"DECEMBER",13,0,"high_poverty",13
"1152","2010","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"NOVEMBER",3,0,"high_poverty",3
"1153","2011","West Bank and Gaza","Proportion of people living below 50 percent of median income (%)",9.9,"MARCH",15,5,"medium_poverty",20
"1154","2011","West Bank and Gaza","Proportion of people living below 50 percent of median income (%)",9.9,"FEBRUARY",6,0,"medium_poverty",6
"1155","2011","West Bank and Gaza","Proportion of people living below 50 percent of median income (%)",9.9,"JANUARY",10,0,"medium_poverty",10
"1156","2011","West Bank and Gaza","Proportion of people living below 50 percent of median income (%)",9.9,"APRIL",24,2,"medium_poverty",26
"1157","2011","West Bank and Gaza","Proportion of people living below 50 percent of median income (%)",9.9,"SEPTEMBER",2,2,"medium_poverty",4
"1158","2011","West Bank and Gaza","Proportion of people living below 50 percent of median income (%)",9.9,"DECEMBER",8,0,"medium_poverty",8
"1159","2011","West Bank and Gaza","Proportion of people living below 50 percent of median income (%)",9.9,"NOVEMBER",4,0,"medium_poverty",4
"1160","2011","West Bank and Gaza","Proportion of people living below 50 percent of median income (%)",9.9,"OCTOBER",12,0,"medium_poverty",12
"1161","2011","West Bank and Gaza","Proportion of people living below 50 percent of median income (%)",9.9,"MAY",2,0,"medium_poverty",2
"1162","2011","West Bank and Gaza","Proportion of people living below 50 percent of median income (%)",9.9,"JUNE",0,0,"medium_poverty",0
"1163","2011","West Bank and Gaza","Proportion of people living below 50 percent of median income (%)",9.9,"AUGUST",30,1,"medium_poverty",31
"1164","2011","West Bank and Gaza","Proportion of people living below 50 percent of median income (%)",9.9,"JULY",4,0,"medium_poverty",4
"1165","2011","West Bank and Gaza","Survey mean consumption or income per capita, total population (2017 PPP $ per day)",14.27,"MARCH",15,5,"low_poverty",20
"1166","2011","West Bank and Gaza","Survey mean consumption or income per capita, total population (2017 PPP $ per day)",14.27,"FEBRUARY",6,0,"low_poverty",6
"1167","2011","West Bank and Gaza","Survey mean consumption or income per capita, total population (2017 PPP $ per day)",14.27,"JANUARY",10,0,"low_poverty",10
"1168","2011","West Bank and Gaza","Survey mean consumption or income per capita, total population (2017 PPP $ per day)",14.27,"APRIL",24,2,"low_poverty",26
"1169","2011","West Bank and Gaza","Survey mean consumption or income per capita, total population (2017 PPP $ per day)",14.27,"SEPTEMBER",2,2,"low_poverty",4
"1170","2011","West Bank and Gaza","Survey mean consumption or income per capita, total population (2017 PPP $ per day)",14.27,"DECEMBER",8,0,"low_poverty",8
"1171","2011","West Bank and Gaza","Survey mean consumption or income per capita, total population (2017 PPP $ per day)",14.27,"NOVEMBER",4,0,"low_poverty",4
"1172","2011","West Bank and Gaza","Survey mean consumption or income per capita, total population (2017 PPP $ per day)",14.27,"OCTOBER",12,0,"low_poverty",12
"1173","2011","West Bank and Gaza","Survey mean consumption or income per capita, total population (2017 PPP $ per day)",14.27,"MAY",2,0,"low_poverty",2
"1174","2011","West Bank and Gaza","Survey mean consumption or income per capita, total population (2017 PPP $ per day)",14.27,"JUNE",0,0,"low_poverty",0
"1175","2011","West Bank and Gaza","Survey mean consumption or income per capita, total population (2017 PPP $ per day)",14.27,"AUGUST",30,1,"low_poverty",31
"1176","2011","West Bank and Gaza","Survey mean consumption or income per capita, total population (2017 PPP $ per day)",14.27,"JULY",4,0,"low_poverty",4
"1177","2011","West Bank and Gaza","Income share held by highest 10%",27.2,"MARCH",15,5,"medium_poverty",20
"1178","2011","West Bank and Gaza","Income share held by highest 10%",27.2,"FEBRUARY",6,0,"medium_poverty",6
"1179","2011","West Bank and Gaza","Income share held by highest 10%",27.2,"JANUARY",10,0,"medium_poverty",10
"1180","2011","West Bank and Gaza","Income share held by highest 10%",27.2,"APRIL",24,2,"medium_poverty",26
"1181","2011","West Bank and Gaza","Income share held by highest 10%",27.2,"SEPTEMBER",2,2,"medium_poverty",4
"1182","2011","West Bank and Gaza","Income share held by highest 10%",27.2,"DECEMBER",8,0,"medium_poverty",8
"1183","2011","West Bank and Gaza","Income share held by highest 10%",27.2,"NOVEMBER",4,0,"medium_poverty",4
"1184","2011","West Bank and Gaza","Income share held by highest 10%",27.2,"OCTOBER",12,0,"medium_poverty",12
"1185","2011","West Bank and Gaza","Income share held by highest 10%",27.2,"MAY",2,0,"medium_poverty",2
"1186","2011","West Bank and Gaza","Income share held by highest 10%",27.2,"JUNE",0,0,"medium_poverty",0
"1187","2011","West Bank and Gaza","Income share held by highest 10%",27.2,"AUGUST",30,1,"medium_poverty",31
"1188","2011","West Bank and Gaza","Income share held by highest 10%",27.2,"JULY",4,0,"medium_poverty",4
"1189","2011","West Bank and Gaza","Income share held by lowest 20%",7.7,"MARCH",15,5,"high_poverty",20
"1190","2011","West Bank and Gaza","Income share held by lowest 20%",7.7,"FEBRUARY",6,0,"high_poverty",6
"1191","2011","West Bank and Gaza","Income share held by lowest 20%",7.7,"JANUARY",10,0,"high_poverty",10
"1192","2011","West Bank and Gaza","Income share held by lowest 20%",7.7,"APRIL",24,2,"high_poverty",26
"1193","2011","West Bank and Gaza","Income share held by lowest 20%",7.7,"SEPTEMBER",2,2,"high_poverty",4
"1194","2011","West Bank and Gaza","Income share held by lowest 20%",7.7,"DECEMBER",8,0,"high_poverty",8
"1195","2011","West Bank and Gaza","Income share held by lowest 20%",7.7,"NOVEMBER",4,0,"high_poverty",4
"1196","2011","West Bank and Gaza","Income share held by lowest 20%",7.7,"OCTOBER",12,0,"high_poverty",12
"1197","2011","West Bank and Gaza","Income share held by lowest 20%",7.7,"MAY",2,0,"high_poverty",2
"1198","2011","West Bank and Gaza","Income share held by lowest 20%",7.7,"JUNE",0,0,"high_poverty",0
"1199","2011","West Bank and Gaza","Income share held by lowest 20%",7.7,"AUGUST",30,1,"high_poverty",31
"1200","2011","West Bank and Gaza","Income share held by lowest 20%",7.7,"JULY",4,0,"high_poverty",4
"1201","2011","West Bank and Gaza","Poverty headcount ratio at national poverty lines (% of population)",25.8,"MARCH",15,5,"medium_poverty",20
"1202","2011","West Bank and Gaza","Poverty headcount ratio at national poverty lines (% of population)",25.8,"FEBRUARY",6,0,"medium_poverty",6
"1203","2011","West Bank and Gaza","Poverty headcount ratio at national poverty lines (% of population)",25.8,"JANUARY",10,0,"medium_poverty",10
"1204","2011","West Bank and Gaza","Poverty headcount ratio at national poverty lines (% of population)",25.8,"APRIL",24,2,"medium_poverty",26
"1205","2011","West Bank and Gaza","Poverty headcount ratio at national poverty lines (% of population)",25.8,"SEPTEMBER",2,2,"medium_poverty",4
"1206","2011","West Bank and Gaza","Poverty headcount ratio at national poverty lines (% of population)",25.8,"DECEMBER",8,0,"medium_poverty",8
"1207","2011","West Bank and Gaza","Poverty headcount ratio at national poverty lines (% of population)",25.8,"NOVEMBER",4,0,"medium_poverty",4
"1208","2011","West Bank and Gaza","Poverty headcount ratio at national poverty lines (% of population)",25.8,"OCTOBER",12,0,"medium_poverty",12
"1209","2011","West Bank and Gaza","Poverty headcount ratio at national poverty lines (% of population)",25.8,"MAY",2,0,"medium_poverty",2
"1210","2011","West Bank and Gaza","Poverty headcount ratio at national poverty lines (% of population)",25.8,"JUNE",0,0,"medium_poverty",0
"1211","2011","West Bank and Gaza","Poverty headcount ratio at national poverty lines (% of population)",25.8,"AUGUST",30,1,"medium_poverty",31
"1212","2011","West Bank and Gaza","Poverty headcount ratio at national poverty lines (% of population)",25.8,"JULY",4,0,"medium_poverty",4
"1213","2011","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"MARCH",15,5,"high_poverty",20
"1214","2011","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"FEBRUARY",6,0,"high_poverty",6
"1215","2011","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"JANUARY",10,0,"high_poverty",10
"1216","2011","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"APRIL",24,2,"high_poverty",26
"1217","2011","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"SEPTEMBER",2,2,"high_poverty",4
"1218","2011","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"DECEMBER",8,0,"high_poverty",8
"1219","2011","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"NOVEMBER",4,0,"high_poverty",4
"1220","2011","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"OCTOBER",12,0,"high_poverty",12
"1221","2011","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"MAY",2,0,"high_poverty",2
"1222","2011","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"JUNE",0,0,"high_poverty",0
"1223","2011","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"AUGUST",30,1,"high_poverty",31
"1224","2011","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"JULY",4,0,"high_poverty",4
"1225","2011","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",4.1,"MARCH",15,5,"high_poverty",20
"1226","2011","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",4.1,"FEBRUARY",6,0,"high_poverty",6
"1227","2011","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",4.1,"JANUARY",10,0,"high_poverty",10
"1228","2011","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",4.1,"APRIL",24,2,"high_poverty",26
"1229","2011","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",4.1,"SEPTEMBER",2,2,"high_poverty",4
"1230","2011","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",4.1,"DECEMBER",8,0,"high_poverty",8
"1231","2011","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",4.1,"NOVEMBER",4,0,"high_poverty",4
"1232","2011","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",4.1,"OCTOBER",12,0,"high_poverty",12
"1233","2011","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",4.1,"MAY",2,0,"high_poverty",2
"1234","2011","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",4.1,"JUNE",0,0,"high_poverty",0
"1235","2011","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",4.1,"AUGUST",30,1,"high_poverty",31
"1236","2011","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",4.1,"JULY",4,0,"high_poverty",4
"1237","2011","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",17.6,"MARCH",15,5,"high_poverty",20
"1238","2011","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",17.6,"FEBRUARY",6,0,"high_poverty",6
"1239","2011","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",17.6,"JANUARY",10,0,"high_poverty",10
"1240","2011","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",17.6,"APRIL",24,2,"high_poverty",26
"1241","2011","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",17.6,"SEPTEMBER",2,2,"high_poverty",4
"1242","2011","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",17.6,"DECEMBER",8,0,"high_poverty",8
"1243","2011","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",17.6,"NOVEMBER",4,0,"high_poverty",4
"1244","2011","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",17.6,"OCTOBER",12,0,"high_poverty",12
"1245","2011","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",17.6,"MAY",2,0,"high_poverty",2
"1246","2011","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",17.6,"JUNE",0,0,"high_poverty",0
"1247","2011","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",17.6,"AUGUST",30,1,"high_poverty",31
"1248","2011","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",17.6,"JULY",4,0,"high_poverty",4
"1249","2011","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.1,"MARCH",15,5,"high_poverty",20
"1250","2011","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.1,"FEBRUARY",6,0,"high_poverty",6
"1251","2011","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.1,"JANUARY",10,0,"high_poverty",10
"1252","2011","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.1,"APRIL",24,2,"high_poverty",26
"1253","2011","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.1,"SEPTEMBER",2,2,"high_poverty",4
